method,label,round,accuracy,balanced_accuracy,f1_score,auc_roc,dp_noise_scale,agg_client_count,selected_client_count,participation_policy,zkip_failures,ebcd_alert,tcm_state_count,round_duration
dp_fedsgd,DP-FedSGD,28,0.03143617021276596,0.03143617021276595,0.03040677550103226,0.5327898907261795,19.379221050421556,18,18,all,0,0,0,12.635037899017334
dp_fedsgd,DP-FedSGD,29,0.029095744680851063,0.02909574468085106,0.02839651373191899,0.5304647765379278,19.379221050421556,18,18,all,0,0,0,12.624659776687622
dp_fedsgd,DP-FedSGD,30,0.027127659574468086,0.02712765957446808,0.026921328553887975,0.5349473910152638,19.379221050421556,19,19,all,0,0,0,13.080350399017334
dp_fedsgd,DP-FedSGD,31,0.027606382978723403,0.027606382978723396,0.027442272399402792,0.5278426529255319,19.379221050421556,17,17,all,0,0,0,11.517241477966309
dp_fedsgd,DP-FedSGD,32,0.029521276595744682,0.029521276595744685,0.028910906318882983,0.5274886823543015,19.379221050421556,17,17,all,0,0,0,11.588120460510254
dp_fedsgd,DP-FedSGD,33,0.031117021276595744,0.031117021276595744,0.029619876542808413,0.529408957273358,19.37922105042156,15,15,all,0,0,0,10.083287477493286
dp_fedsgd,DP-FedSGD,34,0.03234042553191489,0.03234042553191489,0.03125273152333631,0.5351315795559667,19.379221050421556,18,18,all,0,0,0,12.271812438964844
dp_fedsgd,DP-FedSGD,35,0.03292553191489362,0.03292553191489362,0.03206940541484353,0.5364585149745607,19.379221050421556,17,17,all,0,0,0,11.816024541854858
dp_fedsgd,DP-FedSGD,36,0.03361702127659574,0.03361702127659574,0.03259455024527505,0.5385363537812211,19.379221050421556,17,17,all,0,0,0,11.847674131393433
dp_fedsgd,DP-FedSGD,37,0.031595744680851065,0.031595744680851065,0.031014022366875532,0.5352002760753931,19.379221050421556,18,18,all,0,0,0,12.449658632278442
dp_fedsgd,DP-FedSGD,38,0.030638297872340424,0.030638297872340424,0.030222099867308432,0.5316304087650322,19.379221050421556,17,17,all,0,0,0,11.599802017211914
dp_fedsgd,DP-FedSGD,39,0.032606382978723404,0.032606382978723404,0.030978838147940294,0.5308685664315449,19.379221050421556,16,16,all,0,0,0,11.292379379272461
dp_fedsgd,DP-FedSGD,40,0.0323936170212766,0.0323936170212766,0.03133700302979456,0.5293926659343201,19.379221050421556,17,17,all,0,0,0,12.153566837310791
dp_fedsgd,DP-FedSGD,41,0.033829787234042556,0.033829787234042556,0.032220292806957374,0.5288619030411656,19.379221050421556,18,18,all,0,0,0,12.156562566757202
dp_fedsgd,DP-FedSGD,42,0.03531914893617021,0.03531914893617021,0.03393491855404816,0.5276428711840888,19.379221050421556,17,17,all,0,0,0,11.904492378234863
dp_fedsgd,DP-FedSGD,43,0.03377659574468085,0.033776595744680844,0.03277188187712419,0.5269889873381128,19.379221050421556,18,18,all,0,0,0,12.236329555511475
dp_fedsgd,DP-FedSGD,44,0.03303191489361702,0.03303191489361702,0.03216540100754026,0.5222176933973173,19.379221050421556,17,17,all,0,0,0,11.81849193572998
dp_fedsgd,DP-FedSGD,45,0.03175531914893617,0.031755319148936166,0.031060116456049502,0.5235317197617947,19.379221050421556,16,16,all,0,0,0,11.224846363067627
dp_fedsgd,DP-FedSGD,46,0.031595744680851065,0.03159574468085106,0.031275343072066794,0.5250456030296022,19.37922105042156,15,15,all,0,0,0,9.800487518310547
dp_fedsgd,DP-FedSGD,47,0.028563829787234044,0.028563829787234037,0.029616364034345224,0.5257684594703979,19.379221050421556,19,19,all,0,0,0,12.916804075241089
dp_fedsgd,DP-FedSGD,48,0.02898936170212766,0.028989361702127656,0.029745948832024752,0.5247675820999076,19.379221050421556,18,18,all,0,0,0,12.490851163864136
dp_fedsgd,DP-FedSGD,49,0.026702127659574467,0.02670212765957447,0.028059949914376613,0.5240092665934318,19.379221050421556,16,16,all,0,0,0,11.270851135253906
dp_fedsgd,DP-FedSGD,50,0.0274468085106383,0.0274468085106383,0.02862308495980802,0.5285327763644773,19.379221050421556,19,19,all,0,0,0,12.75863766670227
global_dp,Global-DP,1,0.023085106382978723,0.023085106382978723,0.02222744677858894,0.5074694250115633,0.9689610525210778,17,17,all,0,0,0,28.65435242652893
global_dp,Global-DP,2,0.02074468085106383,0.02074468085106383,0.020529374523979422,0.48455299780296024,0.9689610525210778,15,15,all,0,0,0,25.384977340698242
global_dp,Global-DP,3,0.018404255319148938,0.018404255319148938,0.018591399237235007,0.4769658996299723,0.9689610525210778,16,16,all,0,0,0,26.606579780578613
global_dp,Global-DP,4,0.01797872340425532,0.01797872340425532,0.017500546439917896,0.49114084759481946,0.9689610525210778,15,15,all,0,0,0,26.416447401046753
global_dp,Global-DP,5,0.017074468085106383,0.01707446808510638,0.01611854887520493,0.4734813482886216,0.9689610525210778,17,17,all,0,0,0,28.551938772201538
global_dp,Global-DP,6,0.018138297872340427,0.01813829787234043,0.017613168236009193,0.48273051283533774,0.9689610525210778,19,19,all,0,0,0,33.358694076538086
global_dp,Global-DP,7,0.016329787234042555,0.01632978723404255,0.015771222953804464,0.4907258282261795,0.9689610525210778,18,18,all,0,0,0,29.608882904052734
global_dp,Global-DP,8,0.020797872340425533,0.020797872340425533,0.020878748054553614,0.48518834990749293,0.9689610525210778,15,15,all,0,0,0,24.727965831756592
global_dp,Global-DP,9,0.01675531914893617,0.01675531914893617,0.016575365134986312,0.4841074858348752,0.9689610525210778,19,19,all,0,0,0,32.60174536705017
global_dp,Global-DP,10,0.01574468085106383,0.01574468085106383,0.015250849025673419,0.4938528127890841,0.9689610525210778,18,18,all,0,0,0,31.00485897064209
global_dp,Global-DP,11,0.01776595744680851,0.01776595744680851,0.016260916674647734,0.5085518429116558,0.9689610525210778,16,16,all,0,0,0,27.98736071586609
global_dp,Global-DP,12,0.02122340425531915,0.02122340425531915,0.01981156834946101,0.5061159314292322,0.9689610525210778,17,17,all,0,0,0,28.85785746574402
global_dp,Global-DP,13,0.020372340425531914,0.020372340425531914,0.018941000151070107,0.5041877197039778,0.9689610525210778,14,14,all,0,0,0,23.552727222442627
global_dp,Global-DP,14,0.01845744680851064,0.018457446808510632,0.01713659021083997,0.4986417336378353,0.9689610525210778,14,14,all,0,0,0,23.965511798858643
global_dp,Global-DP,15,0.017606382978723405,0.0176063829787234,0.01675510706892259,0.4976616067298797,0.9689610525210778,17,17,all,0,0,0,28.250871181488037
global_dp,Global-DP,16,0.016648936170212767,0.016648936170212764,0.015886975604039993,0.48969546426919514,0.9689610525210778,18,18,all,0,0,0,31.119476079940796
global_dp,Global-DP,17,0.016595744680851062,0.016595744680851062,0.016010051204184392,0.48167290269426466,0.9689610525210778,17,17,all,0,0,0,28.303540229797363
